=3x2																																																																																									
SYS_VERSION	5																																																																																								
SYS_DATE	06/20/2017																																																																																								
SYS_TIME	14:43:34																																																																																								
=1x2																																																																																									
SYS_WAFERID	1																																																																																								
=137x90																																																																																									
VarName	PM_Die_woCap_Cont_p1p2_Resistor2Terminals_Res	PM_Die_woCap_Cont_p1p3_Resistor2Terminals_Res	PM_Die_woCap_Cont_p2p4_Resistor2Terminals_Res	PM_Die_woCap_Cont_p3p4_Resistor2Terminals_Res	PM_Die_woCap_tRZSiTiSi_tRZSiTiSi05_Resistor2Terminals_Res	PM_Die_woCap_tRZSiTiSi_tRZSiTiSi09_Resistor2Terminals_Res	PM_Die_woCap_tRZpSiTiSi_tRZpSiTiSi05_Resistor2Terminals_Res	PM_Die_woCap_tRZpSiTiSi_tRZpSiTiSi09_Resistor2Terminals_Res	PM_Die_woCap_tRZnSiTiSi_tRZnSiTiSi05_Resistor2Terminals_Res	PM_Die_woCap_tRZnSiTiSi_tRZnSiTiSi09_Resistor2Terminals_Res	PM_Die_woCap_tRZpTiSi_tRZpTiSi05_Resistor2Terminals_Res	PM_Die_woCap_tRZpTiSi_tRZpTiSi09_Resistor2Terminals_Res	PM_Die_woCap_tRZnTiSi_tRZnTiSi05_Resistor2Terminals_Res	PM_Die_woCap_tRZnTiSi_tRZnTiSi09_Resistor2Terminals_Res	PM_Die_woCap_TrAn_TrAn_Vtf_Vt	PM_Die_woCap_TrAn_TrAn_Glk_Gleak	PM_Die_woCap_TrAn_TrAn_Supply_Voltage_DSleak	PM_Die_woCap_TrAn_TrAn_Supply_Voltage_DSw_leak	PM_Die_woCap_TrAn_TrAn_DSdriver_DScurrent	PM_Die_woCap_TrAn_TrAn_DSdriver_DSw_driver	PM_Die_woCap_TrAn_TrAn_revers_Vt	PM_Die_woCap_TrAn_TrAn_Vbreak_Vbr	PM_Die_woCap_TrAp_TrAp_Vtf_Vt	PM_Die_woCap_TrAp_TrAp_DSlk_DSleak	PM_Die_woCap_TrAp_TrAp_DSlk_DSw_leak	PM_Die_woCap_TrAp_TrAp_Glk_Gleak	PM_Die_woCap_TrAp_TrAp_DSdriver_DScurrent	PM_Die_woCap_TrAp_TrAp_DSdriver_DSw_driver	PM_Die_woCap_TrAp_TrAp_Revers_Vt	PM_Die_woCap_TrAp_TrAp_Vbreak_Vbr	PM_Die_woCap_TrRn_TrRn_Vtf_Vt	PM_Die_woCap_TrRn_TrRn_Glk_Gleak	PM_Die_woCap_TrRn_TrRn_Supply_Voltage_DSleak	PM_Die_woCap_TrRn_TrRn_Supply_Voltage_DSw_leak	PM_Die_woCap_TrRn_TrRn_DSdriver_DScurrent	PM_Die_woCap_TrRn_TrRn_DSdriver_DSw_driver	PM_Die_woCap_TrRn_TrRn_revers_Vt	PM_Die_woCap_TrRn_TrRn_Vbreak_Vbr	PM_Die_woCap_TrRp_TrRp_Vtf_Vt	PM_Die_woCap_TrRp_TrRp_DSlk_DSleak	PM_Die_woCap_TrRp_TrRp_DSlk_DSw_leak	PM_Die_woCap_TrRp_TrRp_Glk_Gleak	PM_Die_woCap_TrRp_TrRp_DSdriver_DScurrent	PM_Die_woCap_TrRp_TrRp_DSdriver_DSw_driver	PM_Die_woCap_TrRp_TrRp_Revers_Vt	PM_Die_woCap_TrRp_TrRp_Vbreak_Vbr	PM_Die_woCap_TrHn_TrHn_Vtf_Vt	PM_Die_woCap_TrHn_TrHn_Glk_Gleak	PM_Die_woCap_TrHn_TrHn_Supply_Voltage_DSleak	PM_Die_woCap_TrHn_TrHn_Supply_Voltage_DSw_leak	PM_Die_woCap_TrHn_TrHn_DSdriver_DScurrent	PM_Die_woCap_TrHn_TrHn_DSdriver_DSw_driver	PM_Die_woCap_TrHn_TrHn_revers_Vt	PM_Die_woCap_TrHn_TrHn_Vbreak_Vbr	PM_Die_woCap_TrHp_TrHp_Vtf_Vt	PM_Die_woCap_TrHp_TrHp_DSlk_DSleak	PM_Die_woCap_TrHp_TrHp_DSlk_DSw_leak	PM_Die_woCap_TrHp_TrHp_Glk_Gleak	PM_Die_woCap_TrHp_TrHp_DSdriver_DScurrent	PM_Die_woCap_TrHp_TrHp_DSdriver_DSw_driver	PM_Die_woCap_TrHp_TrHp_Revers_Vt	PM_Die_woCap_TrHp_TrHp_Vbreak_Vbr	PM_Die_woCap_KLV_M1M2_KLV_M1_M2_KelvinMeasurement_Res	PM_Die_woCap_KLV_M1M2_KLV_M1_M2_KLVForceI_Res	PM_Die_woCap_KLV_M2M3_KLV_M2_M3_KelvinMeasurement_Res	PM_Die_woCap_KLV_M3M4_KLV_M3_M4_KelvinMeasurement_Res	PM_Die_woCap_KLV_M1M4_KLV_M1_M4_KelvinMeasurement_Res	PM_Die_woCap_KLV_nM1_KLV_nM1_KelvinMeasurement_Res	PM_Die_woCap_KLV_pM1_KLV_pM1_KelvinMeasurement_Res	PM_Die_woCap_KLV_nSiM1_KLV_nSiM1_KelvinMeasurement_Res	PM_Die_woCap_KLV_pSiM1_KLV_pSiM1_KelvinMeasurement_Res	PM_Die_woCap_KLV_SiM1_KLV_SiM1_KelvinMeasurement_Res	PM_Die_woCap_Z_M1M2_M1M4_dZ_M1M2_Resistor2Terminals_Res	PM_Die_woCap_Z_M1M2_M1M4_dZ_M1M4_Resistor2Terminals_Res	PM_Die_woCap_Z_M2M3_M3M4_dZ_M2M3_Resistor2Terminals_Res	PM_Die_woCap_Z_M2M3_M3M4_dZ_M3M4_Resistor2Terminals_Res	PM_Die_woCap_tRm24_09_dMeander2_09_Resistor2Terminals_Res	PM_Die_woCap_tRm24_09_dMeander4_09_Resistor2Terminals_Res	PM_Die_woCap_tRm24_dMeander2_Resistor2Terminals_Res	PM_Die_woCap_tRm24_dMeander4_Resistor2Terminals_Res	PM_Die_woCap_tRm13_09_dMeander1_09_Resistor2Terminals_Res	PM_Die_woCap_tRm13_09_dMeander3_09_Resistor2Terminals_Res	PM_Die_woCap_tRm13_dMeander1_Resistor2Terminals_Res	PM_Die_woCap_tRm13_dMeander3_Resistor2Terminals_Res	PM_Die_woCap_ZnpM1_dZnM1_Resistor2Terminals_Res	PM_Die_woCap_ZnpM1_dZpM1_Resistor2Terminals_Res	PM_Die_woCap_ZnpSiM1_dZnSiM1_Resistor2Terminals_Res	PM_Die_woCap_ZnpSiM1_dZpSiM1_Resistor2Terminals_Res	PM_Die_woCap_ZSiM1_dZSiM1_Resistor2Terminals_Res
3,-1	+4.752852E+00	+2.997602E+00	+3.483107E+00	+1.661406E+00	+2.839296E+00	+2.335630E+00	+2.849409E+00	+2.423361E+00	+1.245097E+01	+2.695781E+00	+2.902758E+00	+2.765869E+00	+1.422071E+01	+3.885004E+00	+5.250000E-01	+8.508000E-12	+8.768000E-12	+1.461333E-12	+1.545040E-03	+4.414400E-04	+1.650000E+01	+9.150000E+00	-5.500000E-01	-1.255900E-09	-2.093167E-10	-7.342000E-12	-7.440090E-04	-2.125740E-04	-5.375000E+00	-9.000000E+00																																					+2.866453E+00	+4.761224E+00	+2.269913E+00	+1.421793E+00	+1.318403E+00	+1.393920E+00	+1.158547E+00	+3.369272E+00											+1.077470E+01	+1.505571E+03	+7.254262E+00	+7.072136E+00	+1.372213E+00
4,-1	+2.835271E+00	+3.269042E+00	+2.044572E+00	+2.410800E+00	+2.835271E+00	+2.484781E+00	+1.276406E+01	+2.516673E+00	+4.051043E+00	+2.773925E+00	+4.155412E+02	+7.701194E+02	+1.945525E+02	+3.093102E+01	+5.000000E-01	+5.933000E-12	+6.397000E-12	+1.066167E-12	+1.562840E-03	+4.465257E-04	+1.600000E+01	+9.200000E+00	-5.500000E-01	-7.400000E-12	-1.233333E-12	-5.065000E-12	-7.442390E-04	-2.126397E-04	-8.175000E+00	-9.000000E+00																																					+2.873384E+00	+4.784713E+00	+3.859358E+00	+1.340411E+00	+1.313012E+00	+1.278564E+00	+1.113958E+00	+3.297066E+00											+6.966214E+01	+8.676790E+00	+7.163324E+00	+6.958942E+00	+1.429593E+00
5,-1	+3.472222E+00	+2.594034E+00	+1.965409E+00	+1.066098E+00	+2.726281E+00	+2.503129E+00	+2.948113E+00	+2.422481E+00	+1.242699E+01	+2.762049E+00	+1.718065E+02	+1.326084E+02	+8.237232E+01	+7.087172E+01	+5.250000E-01	+4.672000E-12	+5.644000E-12	+9.406667E-13	+1.563120E-03	+4.466057E-04	+1.550000E+01	+9.150000E+00	-5.500000E-01	-4.213000E-12	-7.021667E-13	-3.505000E-12	-7.704000E-04	-2.201143E-04	-1.092500E+01	-9.000000E+00																																					+2.701245E+00	+4.162285E+00	+3.169781E+00	+2.855419E+00	+2.059653E+00	+1.185571E+00	+1.076832E+00	+3.183699E+00											+9.153318E+01	+5.310674E+02	+6.915629E+00	+6.823610E+00	+1.340483E+00
6,-1	+2.736727E+00	+2.079002E+00	+2.872738E+00	+2.145923E+00	+2.626050E+00	+2.471577E+00	+1.201562E+01	+2.519844E+00	+3.020692E+00	+2.667022E+00	+2.005616E+03	+8.071025E+05	+1.658787E+01	+3.380663E+03	+5.000000E-01	+4.626000E-12	+5.458000E-12	+9.096667E-13	+1.577870E-03	+4.508200E-04	+1.550000E+01	+9.200000E+00	-5.250000E-01	-4.115000E-12	-6.858333E-13	-3.751000E-12	-7.733980E-04	-2.209709E-04	-1.635000E+01	-9.150000E+00																																					+2.767017E+00	+1.996843E+00	+3.715551E+00	+1.141836E+00	+1.615436E+00	+1.092637E+00	+1.068604E+00	+3.133323E+00											+9.955202E+00	+8.912656E+02	+6.993007E+00	+6.837607E+00	+1.328904E+00
6,-2	+1.830831E+00	+1.678979E+00	+2.188663E+00	+1.914242E+00	+4.332756E+00	+2.592017E+00	+7.037298E+00	+2.558854E+00	+3.075977E+00	+2.694691E+00	+5.938242E+00	+2.906554E+00	+1.531042E+01	+3.772161E+00	+5.000000E-01	+4.141000E-12	+5.171000E-12	+8.618333E-13	+1.580870E-03	+4.516771E-04	+1.600000E+01	+9.200000E+00	-5.250000E-01	-3.705000E-12	-6.175000E-13	-3.193000E-12	-7.995530E-04	-2.284437E-04	-1.615000E+01	-9.150000E+00																																					+2.658044E+00	+3.491828E+00	+1.667420E+00	+1.580499E+00	+1.893705E+00	+1.524990E+00	+1.071639E+00	+3.032141E+00											+9.666506E+00	+8.267879E+00	+6.954103E+00	+6.949270E+00	+1.345442E+00
5,-2	+1.855632E+00	+2.560164E+00	+1.235483E+00	+1.873361E+00	+2.950723E+00	+2.440513E+00	+1.148172E+01	+2.510040E+00	+1.457513E+01	+2.706360E+00	+2.907399E+00	+2.896871E+00	+2.529724E+01	+1.021920E+01	+5.250000E-01	+4.734000E-12	+5.528000E-12	+9.213333E-13	+1.571780E-03	+4.490800E-04	+1.550000E+01	+9.150000E+00	-1.000000E+07	-1.952460E-05	-3.254100E-06	-6.277960E-07	-7.875470E-04	-2.250134E-04	-1.702500E+01	-1.350000E+00																																					+2.788122E+00	+1.989334E+00	+1.926095E+00	+1.179661E+00	+1.203772E+00	+1.126715E+00	+1.078283E+00	+3.152585E+00											+1.027169E+01	+5.629046E+04	+7.202017E+00	+7.057163E+00	+1.363327E+00
4,-2	+3.417635E+00	+3.378378E+00	+1.812251E+00	+1.731902E+00	+2.551671E+00	+2.288330E+00	+1.209555E+01	+2.435757E+00	+8.787346E+00	+2.531005E+00	+3.237294E+03	+2.884338E+00	+1.141813E+01	+3.407736E+00	+5.000000E-01	+5.251000E-12	+6.133000E-12	+1.022167E-12	+1.560390E-03	+4.458257E-04	+1.550000E+01	+9.200000E+00	-5.500000E-01	-5.339000E-12	-8.898333E-13	-4.514000E-12	-7.481920E-04	-2.137691E-04	-1.002500E+01	-9.000000E+00																																					+2.729829E+00	+3.279805E+00	+4.053638E+00	+1.188770E+00	+1.194975E+00	+1.620783E+00	+1.109693E+00	+3.244646E+00											+1.011685E+01	+2.124947E+03	+6.980803E+00	+6.713662E+00	+1.291990E+00
3,-2	+4.048583E+00	+2.874389E+00	+3.151592E+00	+1.946661E+00	+2.951594E+00	+2.386920E+00	+2.719239E+00	+2.423655E+00	+3.185728E+00	+2.668090E+00	+8.016032E+00	+2.744237E+00	+3.376097E+00	+3.289474E+00	+5.250000E-01	+7.943000E-12	+8.673000E-12	+1.445500E-12	+1.554390E-03	+4.441114E-04	+1.550000E+01	+9.200000E+00	-5.500000E-01	-3.439600E-11	-5.732667E-12	-7.063000E-12	-7.491280E-04	-2.140366E-04	-6.975000E+00	-9.000000E+00																																					+2.771120E+00	+3.585873E+00	+4.565508E+00	+1.272536E+00	+1.812693E+00	+2.727622E+00	+1.152937E+00	+3.292181E+00											+1.474491E+02	+8.554320E+00	+7.059654E+00	+6.906077E+00	+1.390821E+00
2,-2	+3.112356E+00	+3.938558E+00	+1.731002E+00	+2.468526E+00	+5.943536E+00	+2.391200E+00	+7.521625E+00	+2.378121E+00	+2.780481E+00	+2.548095E+00	+2.801905E+00	+2.866151E+00	+9.451796E+00	+3.307972E+00	+5.250000E-01	+9.322000E-12	+8.750000E-12	+1.458333E-12	+1.537200E-03	+4.392000E-04	+1.600000E+01	+9.150000E+00	-5.500000E-01	-2.653550E-10	-4.422583E-11	-7.484000E-12	-7.412370E-04	-2.117820E-04	-5.775000E+00	-9.050000E+00																																					+2.887469E+00	+4.488406E+00	+3.176608E+00	+1.862219E+00	+1.961343E+00	+2.127795E+00	+1.205546E+00	+3.444119E+00											+1.043569E+01	+8.752735E+00	+7.109847E+00	+6.763612E+00	+1.391304E+00
1,-2	+5.390545E+00	+6.431282E+00	+2.585315E+00	+3.547357E+00	+2.657454E+00	+2.345766E+00	+1.163264E+01	+2.332362E+00	+2.980182E+00	+2.750653E+00	+7.668712E+04	+2.735978E+00	+1.301660E+01	+3.252033E+00	+5.000000E-01	+5.193450E-09	+8.808000E-12	+1.468000E-12	+1.536390E-03	+4.389686E-04	+1.550000E+01	+9.200000E+00	-5.500000E-01	-8.122140E-10	-1.353690E-10	-7.122000E-12	-7.467380E-04	-2.133537E-04	-6.250000E+00	-9.000000E+00																																					+2.999434E+00	+2.212968E+00	+3.324873E+00	+1.374563E+00	+2.456122E+00	+2.828657E+00	+1.251956E+00	+3.542958E+00											+1.539172E+02	+5.339028E+01	+7.171029E+00	+6.879945E+00	+1.388889E+00
0,-2	+2.298851E+00	+2.656042E+00	+1.325030E+00	+1.604107E+00	+4.391744E+00	+2.468222E+00	+2.730748E+00	+2.293578E+00	+1.190264E+01	+2.651816E+00	+1.185747E+01	+2.754062E+00	+5.812264E+00	+4.497414E+00	+5.250000E-01	+8.368000E-12	+8.252000E-12	+1.375333E-12	+1.535460E-03	+4.387029E-04	+1.600000E+01	+9.200000E+00	-5.500000E-01	-1.469780E-08	-2.449633E-09	-7.157000E-12	-7.469100E-04	-2.134029E-04	-3.575000E+00	-2.000000E-01																																					+2.987452E+00	+2.219011E+00	+5.218208E+00	+1.348557E+00	+2.821637E+00	+2.041289E+00	+1.287664E+00	+3.584229E+00											+2.436944E+02	+8.643042E+00	+7.212405E+00	+6.884682E+00	+1.371742E+00
-1,-2	+2.040400E+00	+2.736727E+00	+1.127777E+00	+1.766160E+00	+2.994460E+00	+2.402980E+00	+2.867795E+00	+2.362391E+00	+2.814127E+00	+2.474635E+00	+2.834467E+00	+2.735230E+00	+3.473428E+00	+5.465974E+00	+5.250000E-01	+8.338000E-12	+8.878000E-12	+1.479667E-12	+1.551420E-03	+4.432629E-04	+1.600000E+01	+9.200000E+00	-5.500000E-01	-8.734290E-10	-1.455715E-10	-7.192000E-12	-7.622250E-04	-2.177786E-04	-6.140000E+00	-9.050000E+00																																					+2.982595E+00	+4.149282E+00	+1.964379E+00	+2.867075E+00	+1.264464E+00	+1.355858E+00	+1.275104E+00	+3.572705E+00											+4.203447E+03	+8.798944E+00	+7.309942E+00	+6.968641E+00	+1.357313E+00
-2,-2	+2.795639E+00	+3.368137E+00	+1.191895E+00	+1.559819E+00	+2.737476E+00	+2.435460E+00	+6.932409E+00	+2.439619E+00	+1.209629E+01	+2.637826E+00	+4.019293E+00	+2.790957E+00	+3.770739E+00	+3.414135E+00	+5.250000E-01	+9.311000E-12	+8.438000E-12	+1.406333E-12	+1.544270E-03	+4.412200E-04	+1.600000E+01	+9.200000E+00	-5.500000E-01	-2.196180E-10	-3.660300E-11	-7.663000E-12	-7.507480E-04	-2.144994E-04	-6.625000E+00	-9.100000E+00																																					+2.994028E+00	+4.198630E+00	+1.975620E+00	+2.691263E+00	+1.356288E+00	+2.035216E+00	+1.275022E+00	+3.555556E+00											+5.005005E+02	+4.491354E+02	+7.202017E+00	+6.791171E+00	+1.400070E+00
-3,-2	+5.530362E+00	+4.777831E+00	+2.727769E+00	+2.008839E+00	+1.159353E+01	+2.394923E+00	+7.225434E+00	+2.432498E+00	+7.621951E+00	+2.539038E+00	+3.569516E+00	+2.742356E+00	+3.478866E+00	+3.529827E+00	+5.250000E-01	+9.870000E-12	+8.980000E-12	+1.496667E-12	+1.545500E-03	+4.415714E-04	+1.550000E+01	+9.200000E+00	-5.500000E-01	-1.463500E-11	-2.439167E-12	-8.595000E-12	-7.601970E-04	-2.171991E-04	-8.050000E+00	-9.100000E+00																																					+2.966407E+00	+4.337653E+00	+3.242824E+00	+1.649900E+00	+2.552714E+00	+2.062008E+00	+1.315097E+00	+3.518649E+00											+1.041504E+01	+8.510638E+00	+7.147963E+00	+6.875215E+00	+1.357313E+00
-4,-2	+3.202049E+00	+4.353505E+00	+1.356300E+00	+2.356268E+00	+7.410152E+00	+2.488800E+00	+1.204819E+01	+2.593697E+00	+5.870267E+00	+2.796030E+00	+2.897291E+00	+2.946810E+00	+1.085717E+01	+3.780718E+00	+5.250000E-01	+1.021400E-11	+9.105000E-12	+1.517500E-12	+1.545420E-03	+4.415486E-04	+1.550000E+01	+9.250000E+00	-5.500000E-01	-7.923000E-12	-1.320500E-12	-8.901000E-12	-4.149190E-04	-1.185483E-04	-9.875000E+00	-9.000000E+00																																					+2.874362E+00	+3.763566E+00	+1.946015E+00	+2.568502E+00	+1.221559E+00	+1.819239E+00	+1.360082E+00	+3.549876E+00											+1.025010E+01	+1.014919E+01	+7.336757E+00	+7.002801E+00	+1.376936E+00
-5,-2	+3.400204E+00	+3.971406E+00	+2.952465E+00	+3.369272E+00	+4.671806E+00	+2.489110E+00	+4.955401E+00	+2.394063E+00	+1.403410E+01	+2.702338E+00	+1.269599E+01	+2.879355E+00	+4.694836E+00	+3.610760E+00	+5.000000E-01	+8.220000E-12	+7.518000E-12	+1.253000E-12	+1.549440E-03	+4.426971E-04	+1.600000E+01	+9.200000E+00	-5.500000E-01	-6.885000E-12	-1.147500E-12	-7.039000E-12	-7.781680E-04	-2.223337E-04	-1.457500E+01	-9.100000E+00																																					+2.838121E+00	+3.463467E+00	+3.220269E+00	+1.151166E+00	+1.647397E+00	+1.795380E+00	+1.285347E+00	+3.382378E+00											+1.029654E+01	+8.295313E+00	+7.194245E+00	+6.854010E+00	+1.355014E+00
-6,-2	-8.000000E+09	-1.388889E+10	-1.098901E+10	-1.538462E+10	-4.000000E+09	+7.142857E+09	+2.020202E+09	+1.333333E+10	+2.298851E+09	+7.407407E+09	+5.932958E+03	+1.174260E+03	+1.598465E+03	+3.217503E+02	+5.250000E-01	+5.130000E-12	+5.565000E-12	+9.275000E-13	+1.543400E-03	+4.409714E-04	+1.600000E+01	+9.150000E+00	-5.500000E-01	-4.103000E-12	-6.838333E-13	-4.978000E-12	-7.596750E-04	-2.170500E-04	-1.540000E+01	-7.850000E+00																																					+4.655847E+08	+3.436362E+08	-1.948131E+06	-4.262175E+08	-1.006549E+09	-1.217894E+09	+3.333333E+08	+5.128205E+08											-3.225806E+08	+1.176471E+09	+1.666667E+09	+7.407407E+08	-2.000000E+08
-5,-3	+1.311992E+00	+1.262945E+00	+9.344921E-01	+7.977026E-01	+3.044140E+00	+2.659928E+00	+3.145643E+00	+2.522704E+00	+3.994408E+00	+2.703068E+00	+3.051106E+00	+2.932121E+00	+1.521838E+01	+1.021816E+01	+5.250000E-01	+9.004000E-12	+8.168000E-12	+1.361333E-12	+1.559490E-03	+4.455686E-04	+1.550000E+01	+9.200000E+00	-5.500000E-01	-7.139000E-12	-1.189833E-12	-8.082000E-12	-8.005830E-04	-2.287380E-04	-1.728000E+01	-9.100000E+00																																					+2.606016E+00	+3.443103E+00	+3.103298E+00	+1.797735E+00	+2.074360E+00	+9.938526E-01	+1.206054E+00	+3.107037E+00											+1.001603E+01	+8.100446E+00	+7.015082E+00	+6.680027E+00	+1.309329E+00
-4,-3	+2.269117E+00	+2.268603E+00	+2.026753E+00	+1.973165E+00	+2.852660E+00	+2.539360E+00	+1.312853E+01	+2.511616E+00	+3.307425E+00	+2.728513E+00	+3.053901E+00	+2.906977E+00	+1.017760E+01	+3.443526E+00	+5.250000E-01	+9.413000E-12	+8.254000E-12	+1.375667E-12	+1.548460E-03	+4.424171E-04	+1.600000E+01	+9.200000E+00	-5.250000E-01	-7.110000E-12	-1.185000E-12	-8.623000E-12	-7.789080E-04	-2.225451E-04	-1.300000E+01	-9.100000E+00																																					+2.835692E+00	+3.812898E+00	+3.211945E+00	+1.170479E+00	+2.608993E+00	+1.136608E+00	+1.318392E+00	+3.495892E+00											+1.005379E+01	+8.499788E+00	+7.097232E+00	+6.968641E+00	+1.359157E+00
-3,-3	+1.105583E+01	+1.137268E+01	+2.311070E+00	+2.703433E+00	+1.256439E+01	+2.413127E+00	+7.993605E+00	+2.367985E+00	+1.324328E+01	+2.561804E+00	+2.817298E+00	+1.294582E+03	+1.238850E+01	+3.414135E+00	+5.250000E-01	+9.357000E-12	+8.299000E-12	+1.383167E-12	+1.553810E-03	+4.439457E-04	+1.550000E+01	+9.200000E+00	-5.500000E-01	-7.411000E-12	-1.235167E-12	-7.739000E-12	-7.670670E-04	-2.191620E-04	-9.500000E+00	-9.100000E+00																																					+2.758220E+00	+4.275213E+00	+4.377640E+00	+1.236829E+00	+2.096560E+00	+1.740405E+00	+1.273318E+00	+3.500788E+00											+1.003059E+01	+8.550663E+00	+7.039775E+00	+6.713662E+00	+1.347709E+00
-2,-3	+2.195390E+00	+2.489420E+00	+1.926782E+00	+2.152389E+00	+1.342552E+01	+2.438430E+00	+4.996253E+00	+2.444689E+00	+2.985075E+00	+2.640264E+00	+2.780481E+00	+2.651113E+00	+1.394408E+01	+3.310162E+00	+5.250000E-01	+8.470000E-12	+7.946000E-12	+1.324333E-12	+1.564880E-03	+4.471086E-04	+1.550000E+01	+9.250000E+00	-5.500000E-01	-7.704400E-11	-1.284067E-11	-6.838000E-12	-7.771770E-04	-2.220506E-04	-6.700000E+00	-9.050000E+00																																					+2.865327E+00	+6.019987E+00	+1.980611E+00	+1.974939E+00	+2.815847E+00	+1.291093E+00	+1.234187E+00	+3.516174E+00											+1.016209E+01	+5.730659E+03	+7.270084E+00	+6.736275E+00	+1.413927E+00
-1,-3	+9.596929E+00	+9.295408E+00	+2.154708E+00	+1.813237E+00	+2.982849E+00	+2.373887E+00	+1.354096E+01	+2.388630E+00	+1.081666E+01	+2.649007E+00	+2.810963E+00	+2.757480E+00	+9.199632E+00	+3.338898E+00	+5.250000E-01	+7.318000E-12	+7.316000E-12	+1.219333E-12	+1.564990E-03	+4.471400E-04	+1.550000E+01	+9.200000E+00	-5.500000E-01	-1.173550E-10	-1.955917E-11	-5.862000E-12	-7.811620E-04	-2.231891E-04	-6.725000E+00	-9.100000E+00																																					+2.922776E+00	+3.725178E+00	+3.170921E+00	+2.372296E+00	+2.295061E+00	+2.450953E+00	+1.228728E+00	+3.542958E+00											+9.876543E+02	+6.466214E+03	+7.142857E+00	+7.059654E+00	+1.429593E+00
0,-3	+9.423294E+00	+8.965394E+00	+2.050441E+00	+1.558361E+00	+2.805049E+00	+2.398657E+00	+2.787068E+00	+2.488491E+00	+3.157064E+00	+2.602134E+00	+1.173571E+01	+2.696145E+00	+1.127078E+01	+3.466205E+00	+5.250000E-01	+7.945000E-12	+7.245000E-12	+1.207500E-12	+1.564250E-03	+4.469286E-04	+1.550000E+01	+9.200000E+00	-5.500000E-01	-9.577300E-11	-1.596217E-11	-6.123000E-12	-7.572950E-04	-2.163700E-04	-6.500000E+00	-9.050000E+00																																					+2.890757E+00	+4.272236E+00	+3.129482E+00	+1.760280E+00	+2.232251E+00	+1.204542E+00	+1.226242E+00	+3.520507E+00											+1.741250E+03	+1.752234E+03	+7.084662E+00	+6.805036E+00	+1.366120E+00
1,-3	+5.152780E+00	+5.128205E+00	+1.358327E+00	+1.369675E+00	+2.622607E+00	+2.336176E+00	+7.163324E+00	+2.349072E+00	+2.677376E+00	+2.607222E+00	+2.773925E+00	+2.689980E+00	+1.339944E+01	+3.405415E+00	+5.250000E-01	+8.036000E-12	+7.788000E-12	+1.298000E-12	+1.561190E-03	+4.460543E-04	+1.550000E+01	+9.200000E+00	-5.500000E-01	-5.248740E-10	-8.747900E-11	-6.496000E-12	-7.677280E-04	-2.193509E-04	-6.775000E+00	-9.060000E+00																																					+2.849436E+00	+3.489384E+00	+6.768287E+00	+1.425214E+00	+1.197019E+00	+1.182283E+00	+1.216989E+00	+3.466205E+00											+6.299213E+02	+1.767565E+03	+6.966214E+00	+6.761325E+00	+1.353638E+00
2,-3	+2.314815E+00	+1.646904E+00	+3.017502E+00	+2.265519E+00	+1.392661E+01	+2.418965E+00	+8.980692E+00	+2.375297E+00	+3.040900E+00	+2.728513E+00	+2.836477E+00	+2.696508E+00	+4.698144E+05	+3.249391E+00	+5.250000E-01	+8.834000E-12	+8.390000E-12	+1.398333E-12	+1.571660E-03	+4.490457E-04	+1.550000E+01	+9.200000E+00	-5.250000E-01	-5.821500E-11	-9.702500E-12	-7.206000E-12	-7.744840E-04	-2.212811E-04	-7.955000E+00	-9.100000E+00																																					+2.762826E+00	+3.282012E+00	+3.541457E+00	+1.280904E+00	+2.149906E+00	+1.642865E+00	+1.169317E+00	+3.392130E+00											+1.062586E+04	+9.994503E+03	+7.022472E+00	+7.199424E+00	+1.371742E+00
3,-3	+1.771793E+00	+1.668892E+00	+2.289902E+00	+2.103934E+00	+2.567394E+00	+2.301761E+00	+1.155068E+01	+2.453085E+00	+2.982849E+00	+2.608582E+00	+2.808594E+00	+2.873563E+00	+9.478673E+00	+3.355142E+00	+5.250000E-01	+7.667000E-12	+7.872000E-12	+1.312000E-12	+1.552700E-03	+4.436286E-04	+1.550000E+01	+9.200000E+00	-5.500000E-01	-7.004000E-12	-1.167333E-12	-6.205000E-12	-7.593130E-04	-2.169466E-04	-8.950000E+00	-9.050000E+00																																					+2.743854E+00	+3.860128E+00	+1.780614E+00	+2.141924E+00	+1.233141E+00	+1.157920E+00	+1.140836E+00	+3.285691E+00											+7.119972E+01	+4.453351E+02	+6.861063E+00	+6.901311E+00	+1.347255E+00
4,-3	+2.566735E+00	+3.527337E+00	+2.240143E+00	+3.141690E+00	+2.670227E+00	+2.374169E+00	+1.144754E+01	+2.401825E+00	+3.556188E+00	+2.606882E+00	+2.980626E+00	+2.749141E+00	+1.096491E+01	+3.535443E+00	+5.000000E-01	+4.943000E-12	+5.665000E-12	+9.441667E-13	+1.569140E-03	+4.483257E-04	+1.550000E+01	+9.200000E+00	-5.500000E-01	-4.686000E-12	-7.810000E-13	-4.221000E-12	-7.789150E-04	-2.225471E-04	-1.265000E+01	-9.100000E+00																																					+2.789707E+00	+3.670824E+00	+4.241268E+00	+2.234058E+00	+1.962365E+00	+1.201847E+00	+1.113338E+00	+3.216468E+00											+9.975062E+00	+8.216927E+00	+6.858711E+00	+6.711409E+00	+1.355473E+00
